accx,accy,accz,Activity,Subject
0.1012715,0.7730804,0.6195262,LAYING,3
0.1058162,0.7812294,0.613359,LAYING,3
0.110392,0.7826304,0.6090375,LAYING,3
0.1071543,0.7853759,0.6100678,LAYING,3
0.1033793,0.786976,0.6055798,LAYING,3
0.1011269,0.7876079,0.5988068,LAYING,3
0.1050982,0.7906045,0.601247,LAYING,3
0.1125066,0.7930494,0.6054345,LAYING,3
0.1144916,0.7998316,0.6073781,LAYING,3
0.1164264,0.8027135,0.6094275,LAYING,3
0.1204126,0.7957589,0.6021536,LAYING,3
0.1181034,0.7910969,0.5887656,LAYING,3
0.1123578,0.7908612,0.5888733,LAYING,3
0.1096002,0.7911164,0.6000123,LAYING,3
0.1050469,0.7880538,0.607654,LAYING,3
0.1024056,0.7818236,0.6061792,LAYING,3
0.1045013,0.7745532,0.6030708,LAYING,3
0.1014291,0.7686811,0.6087309,LAYING,3
0.09765293,0.7690528,0.6124993,LAYING,3
0.09866793,0.7682624,0.6137587,LAYING,3
0.09929948,0.7637086,0.6163568,LAYING,3
0.1012003,0.7626508,0.6115916,LAYING,3
0.104332,0.7668427,0.6128871,LAYING,3
0.1066437,0.773482,0.6183107,LAYING,3
0.1088766,0.7749055,0.6134368,LAYING,3
0.1080693,0.7772715,0.6059334,LAYING,3
0.1032445,0.7837072,0.5966091,LAYING,3
0.100066,0.7824292,0.5958722,LAYING,3
0.1016246,0.7805505,0.6030093,LAYING,3
0.1037593,0.7814298,0.6030088,LAYING,3
0.1043805,0.7773272,0.6094178,LAYING,3
0.1043397,0.7755913,0.6129817,LAYING,3
0.1036044,0.7784907,0.6072289,LAYING,3
0.102428,0.7798738,0.6124184,LAYING,3
0.101112,0.7790141,0.6134506,LAYING,3
0.1019413,0.7778871,0.6082084,LAYING,3
0.1026582,0.777981,0.6090895,LAYING,3
0.09819726,0.7785447,0.6092501,LAYING,3
0.09539534,0.7794433,0.6117493,LAYING,3
0.1022893,0.7780091,0.6099464,LAYING,3
0.1100976,0.7715915,0.6063402,LAYING,3
0.1090765,0.7662985,0.6095807,LAYING,3
0.1059958,0.7692049,0.6109005,LAYING,3
0.1036594,0.7765032,0.6184212,LAYING,3
0.09917388,0.779685,0.6259389,LAYING,3
0.1034445,0.7812911,0.6171954,LAYING,3
0.1138315,0.7847436,0.6082525,LAYING,3
0.1137975,0.7858802,0.6093974,LAYING,3
0.1071295,0.7848433,0.6105261,LAYING,3
0.1024311,0.7820319,0.6081459,LAYING,3
0.1032167,0.7791912,0.6058457,LAYING,3
0.1049736,0.7761127,0.6036535,LAYING,3
0.0985027,0.766412,0.607301,LAYING,3
0.09367718,0.7547535,0.6169119,LAYING,3
0.09501205,0.7461038,0.623043,LAYING,3
0.09706867,0.742057,0.6265176,LAYING,3
0.1021254,0.7521585,0.6239952,LAYING,3
0.1075638,0.7707191,0.6193318,LAYING,3
0.1116777,0.7823517,0.6203235,LAYING,3
0.1079232,0.7863272,0.6172424,LAYING,3
0.1001062,0.786434,0.6088696,LAYING,3
0.1040607,0.7867533,0.600057,LAYING,3
0.1076965,0.7907377,0.598319,LAYING,3
0.1058637,0.7943313,0.6006253,LAYING,3
0.1066985,0.7930538,0.596135,LAYING,3
0.1041359,0.7881811,0.6003141,LAYING,3
0.1033932,0.7802174,0.6092392,LAYING,3
0.1050062,0.7672761,0.6127283,LAYING,3
0.1036009,0.7585106,0.6241922,LAYING,3
0.1041606,0.7598191,0.6304007,LAYING,3
0.1030966,0.7608862,0.6277086,LAYING,3
0.100156,0.7642981,0.62656,LAYING,3
0.09885621,0.7730122,0.6162777,LAYING,3
0.09877881,0.7764459,0.6053849,LAYING,3
0.1024515,0.776458,0.6076874,LAYING,3
0.1051708,0.7772373,0.6121742,LAYING,3
0.1032176,0.7786731,0.6096438,LAYING,3
0.1011042,0.7787873,0.6098729,LAYING,3
0.1013951,0.7751005,0.6134206,LAYING,3
0.1025749,0.7740544,0.6115925,LAYING,3
0.1028129,0.77363,0.6159046,LAYING,3
0.103135,0.7713668,0.619806,LAYING,3
0.1033999,0.7722666,0.6123301,LAYING,3
0.1034153,0.772495,0.6108502,LAYING,3
0.1027099,0.7719677,0.6165769,LAYING,3
0.1013195,0.772559,0.6219917,LAYING,3
0.1018717,0.7737257,0.6229848,LAYING,3
0.1031128,0.7775436,0.6195585,LAYING,3
0.1047095,0.7797673,0.6171347,LAYING,3
0.1052758,0.7759992,0.6130485,LAYING,3
0.1032965,0.7699465,0.6130092,LAYING,3
0.1026684,0.7687129,0.6138392,LAYING,3
0.1025632,0.7725109,0.6120825,LAYING,3
0.1029529,0.7772944,0.6144066,LAYING,3
0.1040178,0.7806082,0.6135347,LAYING,3
0.1039811,0.7793544,0.6129594,LAYING,3
0.1045475,0.7783023,0.611203,LAYING,3
0.1040152,0.7789198,0.6062855,LAYING,3
0.1035806,0.7745841,0.6095993,LAYING,3
0.1028419,0.7709354,0.6107242,LAYING,3
0.1005966,0.7738615,0.6093776,LAYING,3
0.1022477,0.7759651,0.6136733,LAYING,3
0.103589,0.7729686,0.6179974,LAYING,3
0.1023482,0.7713487,0.6207452,LAYING,3
0.1028583,0.773505,0.618473,LAYING,3
0.1026823,0.7740218,0.6168124,LAYING,3
0.1017702,0.7739274,0.6179304,LAYING,3
0.1013911,0.7763559,0.6153943,LAYING,3
0.1020981,0.7778615,0.6121933,LAYING,3
0.1033231,0.774369,0.6076307,LAYING,3
0.1027342,0.7694243,0.6072145,LAYING,3
0.1027263,0.7695219,0.6140422,LAYING,3
0.1039078,0.7707997,0.6182136,LAYING,3
0.1046831,0.7722782,0.6212354,LAYING,3
0.1060485,0.7760448,0.6216995,LAYING,3
0.1069998,0.7738412,0.61575,LAYING,3
0.1054013,0.7703672,0.6133314,LAYING,3
0.1036378,0.7728633,0.6137931,LAYING,3
0.1058341,0.7725989,0.6117175,LAYING,3
0.1082412,0.7716528,0.6114687,LAYING,3
0.1076077,0.7740647,0.6134867,LAYING,3
0.1082615,0.7754638,0.6162439,LAYING,3
0.108167,0.776359,0.6156988,LAYING,3
0.1043,0.7740424,0.613231,LAYING,3
0.1016185,0.7711309,0.6140004,LAYING,3
0.1016497,0.7741093,0.6116705,LAYING,3
0.1016462,0.7757825,0.6087199,LAYING,3
0.1016347,0.7728513,0.6093291,LAYING,3
0.1040502,0.7718508,0.6075189,LAYING,3
0.1066434,0.7740905,0.6042247,LAYING,3
0.1055976,0.7754497,0.6038415,LAYING,3
0.1050262,0.7731999,0.6092509,LAYING,3
0.1063469,0.771471,0.6125317,LAYING,3
0.1072129,0.7732362,0.608889,LAYING,3
0.1087637,0.7745657,0.6077521,LAYING,3
0.1087506,0.7751811,0.609289,LAYING,3
0.1077547,0.7768376,0.6104068,LAYING,3
0.1086029,0.77715,0.6106709,LAYING,3
0.107906,0.7776331,0.611266,LAYING,3
0.1053479,0.7799298,0.6135268,LAYING,3
0.1039842,0.7795345,0.6135988,LAYING,3
0.1055173,0.7778882,0.6123343,LAYING,3
0.1078722,0.7767827,0.6105461,LAYING,3
0.1057703,0.7732907,0.6105478,LAYING,3
0.1027823,0.7728534,0.6120418,LAYING,3
0.102957,0.7754366,0.611247,LAYING,3
0.1034449,0.7745525,0.6146429,LAYING,3
0.1045386,0.7731167,0.618451,LAYING,3
0.1042801,0.7723102,0.6169844,LAYING,3
0.1027088,0.7738048,0.616168,LAYING,3
0.1029171,0.7780068,0.6149636,LAYING,3
0.1027875,0.7782685,0.6137246,LAYING,3
0.1036331,0.7775379,0.6126473,LAYING,3
0.104711,0.778937,0.6092898,LAYING,3
0.1039243,0.7792867,0.6082273,LAYING,3
0.1047308,0.7791462,0.6118679,LAYING,3
0.10693,0.777762,0.6153455,LAYING,3
0.1090102,0.7753261,0.6135669,LAYING,3
0.1088167,0.772773,0.6103072,LAYING,3
0.1072098,0.7715938,0.6104465,LAYING,3
0.1069346,0.773555,0.6139802,LAYING,3
0.1051396,0.7749478,0.6191815,LAYING,3
0.105086,0.7747099,0.6184884,LAYING,3
0.1071225,0.7733621,0.6136614,LAYING,3
0.1058923,0.7719994,0.6119662,LAYING,3
0.1052711,0.7753416,0.610435,LAYING,3
0.1048031,0.7803337,0.6111741,LAYING,3
0.1009227,0.7809948,0.6139003,LAYING,3
0.09727692,0.777833,0.6148063,LAYING,3
0.097213,0.7734586,0.6168546,LAYING,3
0.09924072,0.771176,0.6169399,LAYING,3
0.1010933,0.771746,0.615847,LAYING,3
0.1062864,0.7710003,0.6153692,LAYING,3
0.1096584,0.7694463,0.6135502,LAYING,3
0.1038158,0.7736321,0.6163967,LAYING,3
0.09844592,0.7779506,0.6182807,LAYING,3
0.09932219,0.7737273,0.6115252,LAYING,3
0.1049423,0.7713013,0.6064414,LAYING,3
0.1105535,0.7772001,0.609714,LAYING,3
0.1078465,0.7800463,0.6130055,LAYING,3
0.1023585,0.7741032,0.6103605,LAYING,3
0.09980763,0.7674704,0.609781,LAYING,3
0.09829142,0.7674126,0.6113568,LAYING,3
0.09875678,0.7703576,0.6109111,LAYING,3
0.09963386,0.7730696,0.6133457,LAYING,3
0.1030896,0.7744583,0.6145019,LAYING,3
0.1090366,0.7672643,0.6119605,LAYING,3
0.1092899,0.7582062,0.6060951,LAYING,3
0.1070275,0.7618399,0.6001336,LAYING,3
0.1069086,0.7710087,0.6076835,LAYING,3
0.1055264,0.7776736,0.6166518,LAYING,3
0.1067471,0.7814142,0.6121515,LAYING,3
0.1090901,0.7777143,0.6115177,LAYING,3
0.1053429,0.7727244,0.6176917,LAYING,3
0.1019047,0.7714183,0.6180794,LAYING,3
0.1027852,0.7739701,0.6153229,LAYING,3
0.1037129,0.7807472,0.6127682,LAYING,3
0.1061988,0.7811292,0.6115039,LAYING,3
0.1094555,0.7806418,0.6115332,LAYING,3
0.1087949,0.7839837,0.6098918,LAYING,3
0.1069328,0.7808948,0.608597,LAYING,3
0.1060632,0.7814895,0.6066069,LAYING,3
0.1035429,0.7833571,0.6060525,LAYING,3
0.1045932,0.7787201,0.6090061,LAYING,3
0.1114752,0.7737623,0.6082291,LAYING,3
0.114641,0.7656694,0.6079381,LAYING,3
0.1102375,0.7681084,0.6101307,LAYING,3
0.103782,0.7781996,0.6129896,LAYING,3
0.103029,0.7777218,0.6188329,LAYING,3
0.1052157,0.7780385,0.6183289,LAYING,3
0.1039045,0.7768444,0.6155136,LAYING,3
0.1048868,0.7705275,0.6140232,LAYING,3
0.1061923,0.7667557,0.6085686,LAYING,3
0.1041775,0.7646614,0.6130826,LAYING,3
0.1046011,0.7682092,0.6201282,LAYING,3
0.1071502,0.7712553,0.6151542,LAYING,3
0.1109405,0.7720352,0.6120997,LAYING,3
0.1116219,0.7740484,0.6113783,LAYING,3
0.1077098,0.7743686,0.6103959,LAYING,3
0.1063065,0.7775647,0.6150522,LAYING,3
0.107002,0.778409,0.6177365,LAYING,3
0.1081162,0.7775575,0.6172916,LAYING,3
0.1095004,0.7801428,0.6164871,LAYING,3
0.1126058,0.7791761,0.6138083,LAYING,3
0.1168072,0.7738446,0.6120586,LAYING,3
0.1155244,0.767378,0.6100692,LAYING,3
0.113156,0.7706054,0.608992,LAYING,3
0.1133797,0.7778242,0.608812,LAYING,3
0.1117473,0.7760601,0.6083288,LAYING,3
0.1102583,0.7768671,0.6105668,LAYING,3
0.1088001,0.7765418,0.6098015,LAYING,3
0.1076718,0.7709477,0.6079361,LAYING,3
0.1097528,0.7675871,0.609639,LAYING,3
0.1110946,0.764419,0.611933,LAYING,3
0.1112128,0.7674763,0.6180744,LAYING,3
0.1124577,0.7705707,0.6215071,LAYING,3
0.1134443,0.7635097,0.6211214,LAYING,3
0.1142712,0.7562757,0.625828,LAYING,3
0.1132742,0.7551558,0.628106,LAYING,3
0.1099402,0.7614003,0.6228343,LAYING,3
0.107581,0.7708897,0.6153953,LAYING,3
0.1079694,0.7760303,0.6143798,LAYING,3
0.1101142,0.7797194,0.6199207,LAYING,3
0.1107337,0.7859164,0.6201135,LAYING,3
0.1114357,0.7897616,0.612832,LAYING,3
0.113038,0.7880626,0.6056474,LAYING,3
0.1123269,0.7853078,0.6072713,LAYING,3
0.1118244,0.7808624,0.6109811,LAYING,3
0.1125646,0.7772008,0.6103697,LAYING,3
0.1136682,0.7787494,0.6194939,LAYING,3
0.1142387,0.7749729,0.6260799,LAYING,3
0.1130702,0.7681536,0.6156763,LAYING,3
0.1113815,0.7691705,0.6088573,LAYING,3
0.1089074,0.7710285,0.610576,LAYING,3
0.1093839,0.7700298,0.6116789,LAYING,3
0.1115515,0.7673976,0.6145163,LAYING,3
0.1107864,0.7646215,0.619509,LAYING,3
0.1115938,0.7675523,0.6211797,LAYING,3
0.1130953,0.770596,0.6204429,LAYING,3
0.1138335,0.7666194,0.6204044,LAYING,3
0.1132757,0.7640759,0.6161445,LAYING,3
0.1097945,0.7676605,0.6123261,LAYING,3
0.110132,0.7702132,0.6147681,LAYING,3
0.1146865,0.7717203,0.6181181,LAYING,3
0.1186885,0.7754729,0.6184396,LAYING,3
0.1188954,0.777547,0.6127751,LAYING,3
0.1159124,0.7773998,0.6050896,LAYING,3
0.1156232,0.7785461,0.6001817,LAYING,3
0.1144666,0.7802159,0.6014667,LAYING,3
0.1129405,0.7813792,0.6083329,LAYING,3
0.1150348,0.7850174,0.6079475,LAYING,3
0.1168089,0.7884484,0.6013586,LAYING,3
0.1203865,0.7872748,0.5972864,LAYING,3
0.1221529,0.7860731,0.5981815,LAYING,3
0.1191164,0.7846457,0.6040782,LAYING,3
0.1164811,0.7797749,0.6065884,LAYING,3
0.1125152,0.7745072,0.6071563,LAYING,3
0.1110905,0.7713937,0.6077804,LAYING,3
0.1119731,0.7716723,0.6068596,LAYING,3
0.1104104,0.7710105,0.6082947,LAYING,3
0.1121635,0.7684265,0.6041151,LAYING,3
0.1131469,0.770098,0.6003518,LAYING,3
0.1109157,0.7735825,0.6080743,LAYING,3
0.1113672,0.7759385,0.6131538,LAYING,3
0.1119166,0.7784921,0.608825,LAYING,3
0.1128646,0.7829265,0.6026679,LAYING,3
0.1137981,0.7881556,0.5996227,LAYING,3
0.1135828,0.7872472,0.5961844,LAYING,3
0.1143559,0.7866296,0.5944943,LAYING,3
0.1136908,0.7893504,0.6029556,LAYING,3
0.1136887,0.78378,0.6107145,LAYING,3
0.1136173,0.7779367,0.6102651,LAYING,3
0.1095361,0.7758495,0.6135809,LAYING,3
0.1056597,0.7704796,0.6222641,LAYING,3
0.1055453,0.7694384,0.6222819,LAYING,3
0.110372,0.7697572,0.6166988,LAYING,3
0.114012,0.7690367,0.6172112,LAYING,3
0.1110043,0.7720032,0.6141522,LAYING,3
0.1073859,0.7726073,0.6088123,LAYING,3
0.1055645,0.773456,0.6084428,LAYING,3
0.105108,0.7758736,0.6084115,LAYING,3
0.1075966,0.7765749,0.6097718,LAYING,3
0.1144987,0.777433,0.6054848,LAYING,3
0.1215053,0.7802779,0.6010969,LAYING,3
0.1179449,0.7904434,0.6069202,LAYING,3
0.1125213,0.7976885,0.6098567,LAYING,3
0.1168537,0.793369,0.6081691,LAYING,3
0.1176528,0.789223,0.6079019,LAYING,3
0.112794,0.7817475,0.6087177,LAYING,3
0.1104367,0.7688753,0.6094935,LAYING,3
0.1071748,0.7679013,0.6094748,LAYING,3
0.1080156,0.7716849,0.6104196,LAYING,3
0.1114919,0.7630599,0.6103429,LAYING,3
0.1106917,0.7584082,0.6124375,LAYING,3
0.1112634,0.7637137,0.6180039,LAYING,3
0.1105539,0.7657107,0.6217908,LAYING,3
0.1095504,0.7722123,0.6193334,LAYING,3
0.1112764,0.7806212,0.6086714,LAYING,3
0.110218,0.7812572,0.601753,LAYING,3
0.1109531,0.7805515,0.6020739,LAYING,3
0.1118874,0.7804002,0.6011505,LAYING,3
0.1104005,0.7814409,0.5997165,LAYING,3
0.1117677,0.7818503,0.5997888,LAYING,3
0.1130075,0.7814227,0.6019537,LAYING,3
0.1132063,0.7825319,0.6031772,LAYING,3
0.1099902,0.7808601,0.6068172,LAYING,3
0.1049341,0.7770703,0.6131929,LAYING,3
0.106672,0.7729838,0.6100066,LAYING,3
0.1081557,0.7713758,0.6060461,LAYING,3
0.1062148,0.7721425,0.609257,LAYING,3
0.1079969,0.7702055,0.60868,LAYING,3
0.1090147,0.770444,0.6087449,LAYING,3
0.1075247,0.7714992,0.6152368,LAYING,3
0.1067033,0.7692685,0.6192546,LAYING,3
0.1059671,0.770421,0.6151782,LAYING,3
0.1096249,0.7760514,0.6084324,LAYING,3
0.1141248,0.7844806,0.6064417,LAYING,3
0.1109023,0.7889057,0.6044379,LAYING,3
0.108627,0.7850908,0.5998667,LAYING,3
0.1129944,0.781807,0.6007893,LAYING,3
0.1148265,0.7786809,0.6026043,LAYING,3
0.1118325,0.7775732,0.6011936,LAYING,3
0.1075536,0.7807047,0.6044151,LAYING,3
0.1046781,0.7788591,0.6089887,LAYING,3
0.1069361,0.7778104,0.6108206,LAYING,3
0.1088726,0.7769705,0.6138617,LAYING,3
0.1036125,0.7688773,0.6175825,LAYING,3
0.09965266,0.7636994,0.6205715,LAYING,3
0.1029507,0.7621782,0.6204221,LAYING,3
0.106609,0.7644084,0.613983,LAYING,3
0.108175,0.7714404,0.6045045,LAYING,3
0.1088462,0.7740885,0.6009604,LAYING,3
0.1088546,0.7766203,0.6058357,LAYING,3
0.1117437,0.7807467,0.6082559,LAYING,3
0.1154449,0.7818757,0.6040409,LAYING,3
0.1150201,0.7845362,0.6006544,LAYING,3
0.113831,0.7871032,0.6005834,LAYING,3
0.1102188,0.7854246,0.6052579,LAYING,3
0.1004937,0.7836791,0.6113555,LAYING,3
0.09681786,0.7845608,0.6095115,LAYING,3
0.1038044,0.7816532,0.6038085,LAYING,3
0.107531,0.775532,0.6014324,LAYING,3
0.1047091,0.7741047,0.6022374,LAYING,3
0.10282,0.7752178,0.6070288,LAYING,3
0.1043362,0.7762043,0.6103292,LAYING,3
0.1088018,0.776554,0.6113385,LAYING,3
0.1123068,0.7760815,0.6166544,LAYING,3
0.1118233,0.7756846,0.6189199,LAYING,3
0.1113552,0.7754274,0.6126343,LAYING,3
0.1105922,0.7794316,0.606629,LAYING,3
0.1060953,0.7838061,0.6066513,LAYING,3
0.1029884,0.7828416,0.6101403,LAYING,3
0.1042672,0.7813662,0.6119168,LAYING,3
0.1064963,0.7792012,0.6106395,LAYING,3
0.1068367,0.7749654,0.6080765,LAYING,3
0.1039987,0.7745816,0.6071848,LAYING,3
0.1010233,0.7783512,0.6112056,LAYING,3
0.1019265,0.7791806,0.6152767,LAYING,3
0.1073654,0.7746902,0.6121513,LAYING,3
0.1122625,0.767883,0.6076027,LAYING,3
0.110795,0.7652195,0.608296,LAYING,3
0.1058711,0.7696523,0.6098823,LAYING,3
0.1039396,0.7740193,0.6141686,LAYING,3
0.1085166,0.7756361,0.6189108,LAYING,3
0.1142249,0.7759803,0.6113065,LAYING,3
0.1138719,0.7782131,0.6019698,LAYING,3
0.1131026,0.7865687,0.6036345,LAYING,3
0.1141002,0.7900582,0.6041154,LAYING,3
0.1108605,0.7817452,0.6042151,LAYING,3
0.1074659,0.7738819,0.6137254,LAYING,3
0.1073897,0.7740608,0.6240908,LAYING,3
0.1070033,0.7760054,0.6280759,LAYING,3
0.1076531,0.7746627,0.6254164,LAYING,3
0.1088561,0.7736408,0.6193731,LAYING,3
0.1077354,0.7700118,0.6171511,LAYING,3
0.1053213,0.7629759,0.6164787,LAYING,3
0.1022377,0.7609364,0.6170773,LAYING,3
0.100351,0.7629626,0.6191831,LAYING,3
0.1012046,0.7748191,0.6175937,LAYING,3
0.1079218,0.7941309,0.6162023,LAYING,3
0.1216602,0.7948347,0.6106697,LAYING,3
0.1273848,0.7863058,0.6027829,LAYING,3
0.1171605,0.7895751,0.6067796,LAYING,3
0.1089287,0.7883625,0.6100318,LAYING,3
0.1100212,0.7812311,0.6037277,LAYING,3
0.1082944,0.7788655,0.6017279,LAYING,3
0.1051948,0.7796697,0.6049741,LAYING,3
0.10666,0.7833077,0.6063049,LAYING,3
0.1089287,0.7804637,0.6054801,LAYING,3
0.1114008,0.7773946,0.605625,LAYING,3
0.1094267,0.7823125,0.6082993,LAYING,3
0.1051513,0.7820432,0.6124206,LAYING,3
0.1095129,0.778364,0.6157769,LAYING,3
0.1139593,0.7676183,0.6187014,LAYING,3
0.1124626,0.7497646,0.6259039,LAYING,3
0.1082374,0.7449649,0.6338772,LAYING,3
0.1018466,0.7472229,0.634267,LAYING,3
0.1032879,0.7457848,0.6305958,LAYING,3
0.106011,0.7473139,0.6238431,LAYING,3
0.1019053,0.7540009,0.6152421,LAYING,3
0.1033326,0.7624631,0.6177452,LAYING,3
0.1070525,0.7708827,0.6231727,LAYING,3
0.1085846,0.7800141,0.6198515,LAYING,3
0.109376,0.7872493,0.6195095,LAYING,3
0.1089189,0.7912359,0.615947,LAYING,3
0.1165554,0.7889565,0.6028458,LAYING,3
0.1235616,0.781735,0.5965551,LAYING,3
0.1190791,0.7798045,0.5985022,LAYING,3
0.1163216,0.7782332,0.6028707,LAYING,3
0.1189708,0.7715624,0.6107909,LAYING,3
0.1199207,0.7659218,0.6200052,LAYING,3
0.1191228,0.7623367,0.6220833,LAYING,3
0.1185495,0.7600631,0.6172975,LAYING,3
0.1166028,0.7567045,0.6185413,LAYING,3
0.1113812,0.7547905,0.6192116,LAYING,3
-0.06335838,1.001975,0.2293306,LAYING,5
-0.06388105,1.009935,0.2305528,LAYING,5
-0.06697451,0.9840517,0.227607,LAYING,5
-0.05889648,0.9754897,0.2178699,LAYING,5
-0.04754804,0.983486,0.2143745,LAYING,5
-0.04042722,0.9880246,0.2089452,LAYING,5
-0.0485577,0.9833268,0.1989036,LAYING,5
-0.06152993,0.975551,0.2020786,LAYING,5
-0.05048127,0.9772268,0.2044433,LAYING,5
-0.02945544,0.9713994,0.1976238,LAYING,5
-0.01684603,0.9743881,0.2005912,LAYING,5
-0.02235049,0.9905464,0.2050497,LAYING,5
-0.03687737,0.9928579,0.1995717,LAYING,5
-0.02575445,0.9941377,0.1919159,LAYING,5
-0.01793547,0.997642,0.1853921,LAYING,5
-0.02785787,1.006254,0.1783078,LAYING,5
-0.02334644,1.010868,0.1736219,LAYING,5
-0.02776925,0.9923422,0.182015,LAYING,5
-0.03607678,0.9784386,0.1928254,LAYING,5
-0.03070105,0.9805539,0.1850518,LAYING,5
-0.0347457,0.9833131,0.1809871,LAYING,5
-0.03720076,0.9790978,0.2005923,LAYING,5
-0.03377133,0.9787247,0.2116474,LAYING,5
-0.03501482,0.9953305,0.1951686,LAYING,5
-0.04429211,1.00307,0.1825041,LAYING,5
-0.06171129,0.9806687,0.1957868,LAYING,5
-0.0666988,0.9503163,0.2089131,LAYING,5
-0.06762906,0.948548,0.2077519,LAYING,5
-0.08879582,0.9645937,0.2119249,LAYING,5
-0.1135292,0.9814685,0.2088765,LAYING,5
-0.1102594,1.007426,0.1971223,LAYING,5
-0.09135265,0.9992146,0.2030086,LAYING,5
-0.09018518,0.9735541,0.2078903,LAYING,5
-0.0975945,0.9804157,0.2054764,LAYING,5
-0.1013256,0.973309,0.2084338,LAYING,5
-0.09101137,0.9624851,0.2070534,LAYING,5
-0.06101808,0.9711869,0.2109231,LAYING,5
-0.03958297,0.976087,0.2213396,LAYING,5
-0.0291518,0.9909446,0.2308186,LAYING,5
-0.02355848,0.9919251,0.2391833,LAYING,5
-0.02211339,0.9860387,0.2337657,LAYING,5
-0.01821236,0.9950801,0.2269611,LAYING,5
-0.02191075,0.9761529,0.2300216,LAYING,5
-0.02082472,0.9557129,0.229293,LAYING,5
-0.01785966,0.9618328,0.2285083,LAYING,5
-0.02862402,0.971188,0.2298726,LAYING,5
-0.04139473,0.9826798,0.2283902,LAYING,5
-0.05691165,0.9821548,0.2268819,LAYING,5
-0.0601748,0.977049,0.2234071,LAYING,5
-0.05460698,0.979502,0.2215707,LAYING,5
-0.06030025,0.9774245,0.2261407,LAYING,5
-0.05912255,0.9801239,0.2292103,LAYING,5
-0.059439,0.9863644,0.227195,LAYING,5
-0.06454666,0.9883351,0.2245467,LAYING,5
-0.05826769,0.9878744,0.2231812,LAYING,5
-0.05322807,0.984063,0.2234864,LAYING,5
-0.05019298,0.9782633,0.2253848,LAYING,5
-0.04766523,0.9712589,0.2282834,LAYING,5
-0.04733853,0.9722417,0.231649,LAYING,5
-0.04308968,0.9765378,0.2324963,LAYING,5
-0.03683023,0.9749882,0.229758,LAYING,5
-0.02980128,0.9779599,0.2286314,LAYING,5
-0.03118585,0.9773698,0.2313357,LAYING,5
-0.03882067,0.9716738,0.2364339,LAYING,5
-0.03917105,0.9747842,0.2414306,LAYING,5
-0.03924805,0.9777641,0.2410311,LAYING,5
-0.04133494,0.9795835,0.2386768,LAYING,5
-0.04333179,0.9823028,0.2377324,LAYING,5
-0.04585085,0.9812023,0.2336777,LAYING,5
-0.04506644,0.9808727,0.2321446,LAYING,5
-0.04933477,0.9741328,0.2350869,LAYING,5
-0.05438897,0.9679179,0.2336745,LAYING,5
-0.04768537,0.9787165,0.228143,LAYING,5
-0.04082951,0.9891903,0.2244844,LAYING,5
-0.04200742,0.9856518,0.2293751,LAYING,5
-0.04661561,0.979072,0.2366918,LAYING,5
-0.0490225,0.9770831,0.2347593,LAYING,5
-0.04425334,0.9773716,0.2359548,LAYING,5
-0.03868246,0.977556,0.2400196,LAYING,5
-0.03979668,0.9753867,0.2312468,LAYING,5
-0.04157863,0.9725351,0.2264315,LAYING,5
-0.04047098,0.9755037,0.2371501,LAYING,5
-0.0417122,0.977442,0.2451969,LAYING,5
-0.04091654,0.9749051,0.2417258,LAYING,5
-0.03645744,0.9748238,0.237857,LAYING,5
-0.03603571,0.9753569,0.2395047,LAYING,5
-0.03784278,0.9771926,0.2380796,LAYING,5
-0.03967527,0.9801851,0.2370509,LAYING,5
-0.04039128,0.9809036,0.238486,LAYING,5
-0.04115227,0.9793977,0.2360315,LAYING,5
-0.04528057,0.9766787,0.2373339,LAYING,5
-0.04654381,0.9760687,0.2391508,LAYING,5
-0.04489997,0.9763708,0.2391089,LAYING,5
-0.04235685,0.9767815,0.2417313,LAYING,5
-0.03899184,0.9783184,0.2358557,LAYING,5
-0.04114787,0.979978,0.2294497,LAYING,5
-0.04637579,0.9822887,0.234745,LAYING,5
-0.04899776,0.9835037,0.238118,LAYING,5
-0.04581243,0.982465,0.2358437,LAYING,5
-0.04120878,0.9796043,0.2374151,LAYING,5
-0.04483281,0.9778022,0.2398303,LAYING,5
-0.04580035,0.976946,0.2367172,LAYING,5
-0.035978,0.9755256,0.2341782,LAYING,5
-0.02922115,0.9816635,0.2355661,LAYING,5
-0.03261404,0.9879519,0.2384087,LAYING,5
-0.03974063,0.9797583,0.2422999,LAYING,5
-0.04286669,0.9711064,0.2418657,LAYING,5
-0.04197656,0.9737864,0.2381407,LAYING,5
-0.04118638,0.9769304,0.2370529,LAYING,5
-0.04215612,0.9779598,0.2371171,LAYING,5
-0.04442077,0.9810456,0.2359911,LAYING,5
-0.04449285,0.9804709,0.2322697,LAYING,5
-0.04267109,0.9764481,0.2322615,LAYING,5
-0.04165255,0.972549,0.2392307,LAYING,5
-0.04130597,0.970128,0.2407606,LAYING,5
-0.04001472,0.9753194,0.2374479,LAYING,5
-0.03808098,0.9795221,0.2396322,LAYING,5
-0.03887582,0.974341,0.2422385,LAYING,5
-0.0393319,0.9702155,0.2430326,LAYING,5
-0.03877801,0.96955,0.2436839,LAYING,5
-0.04095338,0.96841,0.2404975,LAYING,5
-0.0421715,0.9679041,0.2359406,LAYING,5
-0.0422709,0.9694385,0.2322053,LAYING,5
-0.04416695,0.9733576,0.2334646,LAYING,5
-0.04591183,0.9784327,0.2411021,LAYING,5
-0.04281527,0.9831013,0.244387,LAYING,5
